coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,num_chargers,availability,power_kW,amenities,link
True,,,Richburg,SC,,,,,,,,,http://tesla.com/findus/location/supercharger/RichburgSCQ322
True,,,Ridgeland,SC,,,,,,,,,http://tesla.com/findus/location/supercharger/RidgelandSCQ322
False,Clark's Inn and Restaurant114 Bradford Blvd,,Santee,SC,"Santee, SC Supercharger",29142-8931,-80.475763,33.485858,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/santeesupercharger
True,,,Spartanburg,SC,,,,,,,,,http://tesla.com/findus/location/supercharger/SpartanburgSCQ322
False,Food Lion5982  West Jim Bilton Boulevard,,Saint George,SC,"St. George, SC Supercharger",29477,-80.599878,33.195372,12,available 24/7,250,"wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/StGeorgeSCSupercharger
False,Stuckey's500 Buff Boulevard,,Summerton,SC,"Summerton, SC Supercharger",29148,-80.3572,33.58703,8,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/SummertonSCSupercharger
False,Shoppes of Walterboro2098  Bells Highway,,Walterboro,SC,"Walterboro, SC Supercharger",29488,-80.69271,32.93214,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/WalterboroSCSupercharger
False,Wendy's810  US-17,,Yemassee,SC,"Yemassee, SC Supercharger",29945,-80.87517,32.63419,8,available 24/7,250,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/YemasseeSCSupercharger
False,Lynn's Dakotamart800 Mount Rushmore Road,,Custer,SD,"Custer, SD Supercharger",57730-2033,-103.59432,43.767154,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/custersupercharger
False,County Fair Plaza1305 W. Havens Street,,Mitchell,SD,"Mitchell, SD Supercharger",57301-4116,-98.0445,43.701129,6,available 24/7,150,restrooms,http://tesla.com/findus/location/supercharger/mitchellsupercharger
False,Range Country Lodging302 W 5th St.,,Murdo,SD,"Murdo, SD Supercharger",57559,-100.716887,43.886915,4,available 24/7,150,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/murdosupercharger
False,Al's Oasis1000 E Dakota Highway 16,,Oacoma,SD,"Oacoma, SD Supercharger",57365-0000,-99.383371,43.803197,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/oacomacsupercharger
False,Rushmore Mall2200 N. Maple Ave.,,Rapid City,SD,"Rapid City, SD Supercharger",57701-7854,-103.212569,44.105601,4,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/rapidcitysupercharger
False,Hy-Vee1900 South Marion Rd,,Sioux Falls,SD,"Sioux Falls, SD Supercharger",57106-3636,-96.790592,43.527668,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/siouxfallssupercharger
True,,,Sisseton,SD,,,,,,,,,http://tesla.com/findus/location/supercharger/SissetonSDSupercharger
False,Phillips 66 Exit 83275 Old Belle Rd,,Spearfish,SD,"Spearfish, SD Supercharger",57783-6222,-103.89107,44.520573,6,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/spearfishsupercharger
False,City of Wall Main Street Parking Lot418 Main Street,,Wall,SD,"Wall, SD Supercharger",57790,-102.24216,43.99407,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/wallsupercharger
False,Hy-Vee1320 9th Avenue Southeast,,Watertown,SD,"Watertown, SD Supercharger",57201,-97.09440253,44.88918181,8,available 24/7,250,"restaurants,wifi,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/WatertownSDsupercharger
False,Target780 Old Hickory Boulevard,,Brentwood,TN,"Brentwood, TN - Old Hickory Boulevard Supercharger",37027,-86.777834,36.042359,12,available 24/7,250,"restaurants,shopping,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/brentwoodtnoldhickoryblvdsupercharger
False,The Pinnacle416 Pinnacle Parkway,,Bristol,TN,"Bristol, TN Supercharger",37620-8629,-82.261227,36.59171,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/bristoltnsupercharger
False,Hamilton Place Mall2100 Hamilton Place Boulevard,,Chattanooga,TN,"Chattanooga, TN - Hamilton Place Boulevard Supercharger",37421,-85.160024,35.037015,12,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/ChattanoogaTNSupercharger
False,Chattanooga Airport (CHA)1001 Airport Road,,Chattanooga,TN,"Chattanooga, TN Supercharger",37421-2271,-85.19593,35.038644,6,available 24/7,150,"wifi,restrooms",http://tesla.com/findus/location/supercharger/chattanoogasupercharger
False,Jackson Plaza377 West Jackson Street,,Cookeville,TN,"Cookeville, TN Supercharger",38501-5930,-85.515186,36.155817,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/cookevilletnsupercharger
False,Stonehaus Winery2444  Genesis Road,,Crossville,TN,"Crossville, TN Supercharger",38571,-85.01058,35.98435,8,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/CrossvilleTNSupercharger
False,Holiday Inn Express & Suites100 Barzani Blvd,,Dickson,TN,"Dickson, TN Supercharger",37055-0000,-87.333018,36.018436,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/dicksontnsupercharger
True,,,Hendersonville,TN,,,,,,,,,http://tesla.com/findus/location/supercharger/HendersonvilleTNSupercharger
False,Kimball Crossing300  Kimball Crossing Drive,,Kimball,TN,"Kimball, TN Supercharger",37347,-85.68505,35.03978,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/KimballTNSupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/knoxville216
False,Pavilion of Turkey Creek10936 Parkside Dr,,Knoxville,TN,Knoxville Supercharger,37934-1958,-84.149634,35.901319,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/knoxvillesupercharger
False,Brookview Town Centre250  Brookview Centre Way,,Knoxville,TN,"Knoxville, TN - Brookview Centre Way Supercharger",37919,-84.00416,35.93583,8,available 24/7,250,"restaurants,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/KnoxvilleTNSupercharger
False,,,,TN,"Manchester, TN Supercharger",not available,-86.057393,35.458629,not available,not available,not available,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/manchestertnsupercharger
False,The Market at Wolfcreek2765  North Germantown Parkway,,Memphis,TN,"Memphis, TN - North Germantown Parkway Supercharger",38133,-89.79256,35.20179,12,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/MemphisTNSupercharger2
False,Park Place Centre6073 Park Avenue,,Memphis,TN,"Memphis, TN Supercharger",38119-5322,-89.858957,35.097801,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/memphistnsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/bartlett3020
True,,,Mt. Juliet,TN,,,,,,,,,http://tesla.com/findus/location/supercharger/MtJulietTNQ322
True,,,Nashville,TN,,,,,,,,,http://tesla.com/findus/location/supercharger/NashvilleTNQ322
False,Target6814 Charlotte Pike,,Nashville,TN,"Nashville, TN - Charlotte Pike Supercharger",37209,-86.891923,36.134009,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/nashvilletncharlottepikesupercharger
False,,,,TN,"Nashville, TN Supercharger",not available,-86.723904,36.110515,not available,not available,not available,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/nashvilletnsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/brentwood
False,The Mountain Mile2655 Teaster Lane,,Pigeon Forge,TN,"Pigeon Forge, TN Supercharger",37863,-83.572711,35.806407,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/PigeonForgeTNSupercharger
False,"Abbott, TXI-35",,Abbott,TX,"Abbott, TX Supercharger",76621,-97.090981,31.898998,8,available 24/7,250,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/abbotttxsupercharger
False,Texas Best Smokehouse3313 I-35W,,Alvarado,TX,"Alvarado, TX Supercharger",76009,-97.264916,32.463365,10,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/alvaradotxsupercharger
False,Holiday Inn Amarillo West Medical Center8231 West Amarillo Blvd.,,Amarillo,TX,Amarillo Supercharger,79124-2106,-101.931467,35.189016,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/amarillosupercharger
False,Toot'n Totum8507 East Interstate 40,,Amarillo,TX,"Amarillo, TX - East Interstate 40 Supercharger",79118,-101.744968,35.193177,12,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/AmarilloTXSupercharger
False,City of Arlington Convention Center1200 Ballpark Way,,Arlington,TX,Arlington Supercharger,76011-5110,-97.082823,32.754659,10,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/arlingtonsupercharger
False,Sunset Valley Village5601 Brodie Lane,,Austin,TX,"Austin, TX - 6900 Brodie Lane",78745,-97.822625,30.225862,8,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/AustinTXSupercharger10
False,not available,not available,not available,not available,"Austin, TX - Century Oaks Terrace Supercharger",not available,-97.724276,30.403355,16,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/austintxcenturyoakssupercharger
False,Circle K12200  FM 969,,Austin,TX,"Austin, TX - FM 969 Supercharger",78724,-97.605118,30.254827,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/austintxfm969supercharger
False,Target9500 S IH 35 Frontage Road,,Austin,TX,"Austin, TX - Frontage Road Supercharger",78748,-97.792096,30.162883,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/AustinTXSouthsupercharger
False,Gateway Shopping Center9607 Research Boulevard,,Austin,TX,"Austin, TX - Research Boulevard Supercharger",78759,-97.73974,30.389267,18,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/austintxresearchsupercharger
False,South Congress Hotel1603  South Congress Avenue,,Austin,TX,"Austin, TX - South Congress Avenue Supercharger",78704,-97.750005,30.2472116,8,available 24/7,250,"restaurants,lodging,beverage",http://tesla.com/findus/location/supercharger/AustinTXCentralsupercharger
False,The Linc6406 N. Interstate 35 Frontage Road,,Austin,TX,"Austin, TX Supercharger",78752-0000,-97.706259,30.329275,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/austintxfrontagerdsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/austin500
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/austinpondsprings
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/thedomain
False,Buc-ee's1700 TX-71,,Bastrop,TX,"Bastrop, TX Supercharger",78602,-97.307187,30.107006,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BastropTXSupercharger
False,Buc-ee's Baytown4080  East Freeway,,Baytown,TX,"Baytown, TX Supercharger",77521,-94.998612,29.801606,12,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BaytownTXSupercharger
False,Shops at the Galleria12770 Shops Parkway,,Bee Cave,TX,"Bee Cave, TX Supercharger",78738,-97.941571,30.30525,8,available 24/7,250,"restaurants,shopping",http://tesla.com/findus/location/supercharger/BeeCaveTXSupercharger
False,H‑E‑B plus!2155 Paredes Line Road,,Brownsville,TX,"Brownsville, TX Supercharger",78521,-97.487634,25.950715,8,available 24/7,250,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BrownsvilleTXsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/brownsvillenexpy
False,Cedar Park Town Center1001 E Whitestone Blvd,,Cedar Park,TX,"Cedar Park, TX Supercharger",78613,-97.819378,30.5257275,12,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/CedarParkTXSupercharger
False,Woody's Smokehouse947  West Saint Mary's Street,,Centerville,TX,"Centerville, TX Supercharger",75833,-95.985289,31.259556,12,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/centervilletxsupercharger
False,Holiday Inn - Houston East16311 East Fwy.,,Channelview,TX,Channelview Supercharger,77530-4319,-95.110612,29.784665,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/channelviewsupercharger
False,Pak-A-Sak Convenience Store1300 Ave F NW,,Childress,TX,Childress Supercharger,79201-3414,-100.218676,34.432426,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/childresssupercharger
False,Cisco Travel Plaza16851 IH 20,,Cisco,TX,Cisco Supercharger,76437,-99.007197,32.374263,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/ciscotexassupercharger
True,,,College Station,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/CollegeStationTXsupercharger
True,,,College Station,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/29245
False,Atrium Inn & Suites2535 Texas 71,,Columbus,TX,"Columbus, TX Supercharger",78934-9206,-96.537727,29.690066,6,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/columbussupercharger
False,The Shops at La Palmera4938  South Staples Street,,Corpus Christi,TX,"Corpus Christi, TX Supercharger",78412,-97.369275,27.71029,8,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/CorpusChristiTXSupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/corpuschristi
False,Collin Street Bakery2035  Interstate 45 Frontage Road,,Corsicana,TX,Corsicana Supercharger,75110-9112,-96.448248,32.068583,10,available 24/7,150,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/corsicanatxsupercharger
False,The Hill Shopping Center9740 North Central Expressway,,Dallas,TX,"Dallas, TX - North Central Expressway Supercharger",75231-4302,-96.76952,32.881141,11,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/dallasntxsupercharger
False,The Shops at Park Lane8080 Park Lane,,Dallas,TX,"Dallas, TX - Park Lane Supercharger",75231,-96.767184,32.867759,16,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DallasTXsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/cedarspringsroad
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/northparkcenter
False,12201  Pearce Lane,,Del Valle,TX,"Del Valle, TX Supercharger",78617,-97.630774,30.172965,8,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/DelValleTXSupercharger
False,Texas Best Smokehouse4300 TX-91,,Denison,TX,"Denison, TX Supercharger",75020,-96.554995,33.793196,8,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/DenisonTXsupercharger
False,Rayzor Ranch Marketplace2700 West University Drive,,Denton,TX,Denton Supercharger,76201-1610,-97.166412,33.231373,6,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/dentonsupercharger
True,,,Denton,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/DentonTXSupercharger
False,Rudy's Country Store and BBQ6401 South Desert Boulevard,,El Paso,TX,El Paso Supercharger,79932-8515,-106.58379,31.8839,8,available 24/7,150,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/elpasosupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/elpaso7825
False,Amigos Country Corner and Travel Center1415 FM 609,,Flatonia,TX,Flatonia Supercharger,78941,-97.099993,29.697904,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/flatoniasupercharger
False,Flying J Travel Center2571 North Front Street,,Fort Stockton,TX,"Fort Stockton, TX Supercharger",79735,-102.884623,30.905995,8,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/fortstocktonsupercharger
False,The Foundry District2616 Whitmore Street,,Fort Worth,TX,"Fort Worth, TX - Whitmore Street Supercharger",76107,-97.353521,32.758363,16,available 24/7,150,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/fortworthtxsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/fortworth
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/fortworthuniversityave
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/fredericksburgremotedrive
True,,,Frisco,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/FriscoTXSupercharger
True,,,Frisco,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/29244
True,,,Georgetown,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/GeorgetownTXsupercharger
False,CEFCO Convenience Store3025 East Austin Street,,Giddings,TX,"Giddings, TX Supercharger",78942,-96.907021,30.178951,8,available 24/7,150,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/giddingstxsupercharger
False,Texas Best Smokehouse1001 Northwest Highway,,Grapevine,TX,"Grapevine, TX Supercharger",76051,-97.065857,32.941925,12,available 24/7,250,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/GrapevineTXsupercharger
True,,,Hamilton,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/HamiltonTXQ322
False,Stuart Place Crossing6710 West Expy 83,,Harlingen,TX,"Harlingen, TX Supercharger",78552,-97.756746,26.187972,12,available 24/7,250,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/HarlingenTXSupercharger
False,Texas Best Smokehouse Travel Center237 Frontage Road,,Henrietta,TX,"Henrietta, TX Supercharger",76365,-98.196777,33.800538,12,available 24/7,150,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/henriettatxsupercharger
True,,,Houston,TX  - Northwest,,,,,,,,,http://tesla.com/findus/location/supercharger/HoustonTXNorthwestQ322
False,Tesla Service Center9633 Westheimer Road,,Houston,TX,"Houston, TX - 9633 Westheimer Road Supercharger",77063,-95.538386,29.736015,16,available 24/7,250,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/houstonsupercharger
False,Rudy's Country Store and BBQ14620 Northwest Freeway,,Houston,TX,"Houston, TX - Northwest Freeway Supercharger",77040,-95.537839,29.867201,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/houstonnorthwestfreewaysupercharger
False,Houston Galleria5085 Westheimer Road,,Houston,TX,"Houston, TX - Westheimer Road Supercharger",77056,-95.46465,29.736983,16,available 24/7,250,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/HoustonTXsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/houstongalleria
False,Tesla Service Center Houston14820  North Freeway,,Houston,TX,Houston-North,77090-6649,-95.42123,29.9805,"8,6","available 24/7,available 24/7","250,150","restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/northhouston
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/houwestchasewest
False,Holiday Inn Express & Suites148 Interstate 45,,Huntsville,TX,"Huntsville, TX Supercharger",77340-4236,-95.565944,30.716158,6,available 24/7,150,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/huntsvillesupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/HuttoTXSupercharger
False,Love's Travel Stop1021 Dale Evans Drive,,Italy,TX,"Italy, TX Supercharger",76651,-96.898765,32.194964,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/italytexassupercharger
False,,,,TX,"Johnson City, TX - US-281 Supercharger",not available,-98.398023,30.269958,not available,not available,not available,"shopping,restrooms",http://tesla.com/findus/location/supercharger/johnsoncitytxus281supercharger
False,Rowe Chevron2415 N Main Street,,Junction,TX,Junction Supercharger,76849-3104,-99.77456,30.509233,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/junctionsupercharger
True,,,Katy,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/KatyTXQ322
False,H-E-B Katy25675 Nelson Way,,Katy,TX,"Katy, TX Supercharger",77494,-95.821811,29.774641,12,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/katytxsupercharger
False,Holiday Inn Express & Suites Kingsville2400 South US Hwy 77,,Kingsville,TX,Kingsville Supercharger,78363-2844,-97.844399,27.493808,8,available 24/7,150,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/kingsvillesupercharger
False,151 Evans Drive,,Kyle,TX,"Kyle, TX Supercharger",78640,-97.86266,30.01296,16,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/KyleTXSupercharger
False,Embassy Suites by Hilton110 Calle Del Norte Drive,,Laredo,TX,"Laredo, TX Supercharger",78041-9143,-99.49424,27.555003,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/laredosupercharger
False,Leon Springs H-E-B24165 I-10 #300,,San Antonio,TX,"Leon Springs, TX Supercharger",78257,-98.6354677,29.666298,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/leonspringstxsupercharger
False,Collin Street Bakery17044 I-20,,Lindale,TX,Lindale Supercharger,75771-5771,-95.450473,32.470885,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/lindalesupercahrger
False,Llano Possibilities 117 East Main Street,,Llano,TX,"Llano, TX Supercharger",78643,-98.6748996,30.750536,8,available 24/7,250,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/llanotxsupercharger
True,,,Lubbock,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/LubbockTXsupercharger
False,Tesla Service Center6544  82nd Street,,Lubbock,TX,"Lubbock, TX Supercharger",79424,-101.962385,33.520866,4,available 24/7,250,"wifi,restrooms",http://tesla.com/findus/location/supercharger/lubbocksupercharger
True,,,Luling,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/LulingTXQ322
False,Buc-ee's205  I-45,,Madisonville,TX,"Madisonville, TX Supercharger",77864,-95.879649,30.966873,24,available 24/7,250,"beverage,restrooms",http://tesla.com/findus/location/supercharger/madisonvilletxsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/marketstreetthewoodlands
False,Embassy Suites by Hilton McAllen Convention Center800 Convention Center Blvd.,,McAllen,TX,McAllen Supercharger,78501-0018,-98.259821,26.198446,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/mcallensupercharger
True,,,Melissa,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/MelissaTXQ322
False,Love's Travel Stop3001 Antelope Trail,,Midland,TX,Midland Supercharger,79706-3525,-102.141137,31.947414,8,available 24/7,150,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/midlandtexassupercharger
False,Gateway Travel Plaza2615 NW Stallings Dr,,Nacogdoches,TX,Nacogdoches Supercharger,75964-2629,-94.679625,31.651793,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/nacogdochessupercharger
False,Buc-ee's2760  I-35,,New Braunfels,TX,"New Braunfels, TX Supercharger",78130,-98.07727,29.727813,24,available 24/7,250,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/NewBraunfelsTXSupercharger
True,,,North Richland Hills,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/NorthRichlandHillsTXQ322
False,Ozona Quality Inn1307 Ave. A,,Ozona,TX,Ozona Supercharger,76943,-101.195857,30.706656,6,available 24/7,150,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/ozonasupercharger
False,Pilot Flying J100 East Pinehurst Street,,Pecos,TX,"Pecos, TX Supercharger",79772,-103.487007,31.400343,8,available 24/7,150,restrooms,http://tesla.com/findus/location/supercharger/pecossupercharger
False,The Shops at Legacy7161 Bishop Road,,Plano,TX,"Plano, TX Supercharger",75024,-96.819634,33.078651,12,available 24/7,72,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/planotexassupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/planodemocracydr
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/planotexas
True,,,Red Oak,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/RedOakTXSupercharger
False,Rudy's Country Store and BBQ20500 Southwest Freeway,,Richmond,TX,"Richmond, TX Supercharger",77469,-95.695317,29.561606,8,available 24/7,150,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/richmondtxsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/dc957433805
False,Market at Round Rock110  North Interstate Highway 35,,Round Rock,TX,"Round Rock, TX Supercharger",78681,-97.687751,30.5097088,16,available 24/7,250,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/RoundRockTXSupercharger
True,,,Royse City,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/RoyseCityTXQ322
False,123 North Loop 1604 East,,San Antonio,TX,"San Antonio, TX - Alamo Heights",78232,not available,not available,15,available 24/7,250,restaurants,http://tesla.com/findus/location/supercharger/SanAntonioTXAlamoHeightssupercharger
False,Huebner Oaks Shopping Center11745 I-10,,San Antonio,TX,"San Antonio, TX Supercharger",78230,-98.58109,29.549102,10,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sanantoniosupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/sanantoniodominion
False,San Marcos Premium Outlets3939 Interstate 35,,San Marcos,TX,"San Marcos, TX Supercharger",78666-9378,-97.979685,29.827707,12,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sanmarcossupercharger
False,Schertz H-E-B Plus!17460 IH 35 N,,Schertz,TX,"Schertz, TX Supercharger",78154,-98.276041,29.598463,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/schertztxsupercharger
False,U-Drop Inn107 East 12th Street,,Shamrock,TX,Shamrock Supercharger,79079-1616,-100.24836,35.226765,6,available 24/7,150,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/shamrocksupercharger
False,,,,TX,"South Padre Island, TX Supercharger",not available,-97.161236,26.081812,not available,not available,not available,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/southpadretxsupercharger
False,,,,TX,"Southlake, TX Supercharger",not available,-97.133848,32.943473,not available,not available,not available,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/southlaketxsupercharger
,,,,,,,,,,,,,http://tesla.com/findus/location/supercharger/southlaketowncenter
True,,,Spring,TX,,,,,,,,,http://tesla.com/findus/location/supercharger/SpringTXQ322
False,City of Sulphur Springs Police Department300 W Tomlinson Street,,Sulphur Springs,TX,Sulphur Springs Supercharger,75482-2717,-95.603236,33.129051,8,available 24/7,150,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sulphurspringstxsupercharger
