coming_soon,street_address_1,street_address_2,city,state,station_name,zip,longitude,latitude,amenities,link,chargers_250kW,chargers_150kW,chargers_72kW
True,,,Hendersonville,TN,,,,,,http://tesla.com/findus/location/supercharger/HendersonvilleTNSupercharger,,,
False,Kimball Crossing300  Kimball Crossing Drive,,Kimball,TN,"Kimball, TN Supercharger",37347,-85.68505,35.03978,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/KimballTNSupercharger,12.0,0.0,0.0
False,Pavilion of Turkey Creek10936 Parkside Dr,,Knoxville,TN,Knoxville Supercharger,37934-1958,-84.149634,35.901319,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/knoxvillesupercharger,0.0,8.0,0.0
False,Brookview Town Centre250  Brookview Centre Way,,Knoxville,TN,"Knoxville, TN - Brookview Centre Way Supercharger",37919,-84.00416,35.93583,"restaurants,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/KnoxvilleTNSupercharger,8.0,0.0,0.0
False,,,Manchester,TN,"Manchester, TN Supercharger",not available,-86.057393,35.458629,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/manchestertnsupercharger,,,
False,The Market at Wolfcreek2765  North Germantown Parkway,,Memphis,TN,"Memphis, TN - North Germantown Parkway Supercharger",38133,-89.79256,35.20179,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/MemphisTNSupercharger2,12.0,0.0,0.0
False,Park Place Centre6073 Park Avenue,,Memphis,TN,"Memphis, TN Supercharger",38119-5322,-89.858957,35.097801,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/memphistnsupercharger,0.0,8.0,0.0
True,,,Mt. Juliet,TN,,,,,,http://tesla.com/findus/location/supercharger/MtJulietTNQ322,,,
True,,,Nashville,TN,,,,,,http://tesla.com/findus/location/supercharger/NashvilleTNQ322,,,
False,Target6814 Charlotte Pike,,Nashville,TN,"Nashville, TN - Charlotte Pike Supercharger",37209,-86.891923,36.134009,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/nashvilletncharlottepikesupercharger,12.0,0.0,0.0
False,,,Nashville,TN,"Nashville, TN Supercharger",not available,-86.723904,36.110515,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/nashvilletnsupercharger,,,
False,The Mountain Mile2655 Teaster Lane,,Pigeon Forge,TN,"Pigeon Forge, TN Supercharger",37863,-83.572711,35.806407,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/PigeonForgeTNSupercharger,12.0,0.0,0.0
False,"Abbott, TXI-35",,Abbott,TX,"Abbott, TX Supercharger",76621,-97.090981,31.898998,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/abbotttxsupercharger,8.0,0.0,0.0
False,Texas Best Smokehouse3313 I-35W,,Alvarado,TX,"Alvarado, TX Supercharger",76009,-97.264916,32.463365,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/alvaradotxsupercharger,0.0,10.0,0.0
False,Holiday Inn Amarillo West Medical Center8231 West Amarillo Blvd.,,Amarillo,TX,Amarillo Supercharger,79124-2106,-101.931467,35.189016,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/amarillosupercharger,0.0,8.0,0.0
False,Toot'n Totum8507 East Interstate 40,,Amarillo,TX,"Amarillo, TX - East Interstate 40 Supercharger",79118,-101.744968,35.193177,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/AmarilloTXSupercharger,12.0,0.0,0.0
False,City of Arlington Convention Center1200 Ballpark Way,,Arlington,TX,Arlington Supercharger,76011-5110,-97.082823,32.754659,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/arlingtonsupercharger,0.0,10.0,0.0
False,Sunset Valley Village5601 Brodie Lane,,Austin,TX,"Austin, TX - 6900 Brodie Lane",78745,-97.822625,30.225862,"restaurants,shopping",http://tesla.com/findus/location/supercharger/AustinTXSupercharger10,8.0,0.0,0.0
False,not available,not available,Austin,TX,"Austin, TX - Century Oaks Terrace Supercharger",not available,-97.724276,30.403355,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/austintxcenturyoakssupercharger,0.0,0.0,16.0
False,Circle K12200  FM 969,,Austin,TX,"Austin, TX - FM 969 Supercharger",78724,-97.605118,30.254827,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/austintxfm969supercharger,12.0,0.0,0.0
False,Target9500 S IH 35 Frontage Road,,Austin,TX,"Austin, TX - Frontage Road Supercharger",78748,-97.792096,30.162883,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/AustinTXSouthsupercharger,12.0,0.0,0.0
False,Gateway Shopping Center9607 Research Boulevard,,Austin,TX,"Austin, TX - Research Boulevard Supercharger",78759,-97.73974,30.389267,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/austintxresearchsupercharger,0.0,0.0,18.0
False,South Congress Hotel1603  South Congress Avenue,,Austin,TX,"Austin, TX - South Congress Avenue Supercharger",78704,-97.750005,30.2472116,"restaurants,lodging,beverage",http://tesla.com/findus/location/supercharger/AustinTXCentralsupercharger,8.0,0.0,0.0
False,The Linc6406 N. Interstate 35 Frontage Road,,Austin,TX,"Austin, TX Supercharger",78752-0000,-97.706259,30.329275,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/austintxfrontagerdsupercharger,0.0,8.0,0.0
False,Buc-ee's1700 TX-71,,Bastrop,TX,"Bastrop, TX Supercharger",78602,-97.307187,30.107006,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BastropTXSupercharger,12.0,0.0,0.0
False,Buc-ee's Baytown4080  East Freeway,,Baytown,TX,"Baytown, TX Supercharger",77521,-94.998612,29.801606,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BaytownTXSupercharger,12.0,0.0,0.0
False,Shops at the Galleria12770 Shops Parkway,,Bee Cave,TX,"Bee Cave, TX Supercharger",78738,-97.941571,30.30525,"restaurants,shopping",http://tesla.com/findus/location/supercharger/BeeCaveTXSupercharger,8.0,0.0,0.0
False,H‑E‑B plus!2155 Paredes Line Road,,Brownsville,TX,"Brownsville, TX Supercharger",78521,-97.487634,25.950715,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/BrownsvilleTXsupercharger,8.0,0.0,0.0
False,Cedar Park Town Center1001 E Whitestone Blvd,,Cedar Park,TX,"Cedar Park, TX Supercharger",78613,-97.819378,30.5257275,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/CedarParkTXSupercharger,12.0,0.0,0.0
False,Woody's Smokehouse947  West Saint Mary's Street,,Centerville,TX,"Centerville, TX Supercharger",75833,-95.985289,31.259556,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/centervilletxsupercharger,12.0,0.0,0.0
False,Holiday Inn - Houston East16311 East Fwy.,,Channelview,TX,Channelview Supercharger,77530-4319,-95.110612,29.784665,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/channelviewsupercharger,0.0,8.0,0.0
False,Pak-A-Sak Convenience Store1300 Ave F NW,,Childress,TX,Childress Supercharger,79201-3414,-100.218676,34.432426,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/childresssupercharger,0.0,8.0,0.0
False,Cisco Travel Plaza16851 IH 20,,Cisco,TX,Cisco Supercharger,76437,-99.007197,32.374263,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/ciscotexassupercharger,0.0,8.0,0.0
True,,,College Station,TX,,,,,,http://tesla.com/findus/location/supercharger/CollegeStationTXsupercharger,,,
True,,,College Station,TX,,,,,,http://tesla.com/findus/location/supercharger/29245,,,
False,Atrium Inn & Suites2535 Texas 71,,Columbus,TX,"Columbus, TX Supercharger",78934-9206,-96.537727,29.690066,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/columbussupercharger,0.0,6.0,0.0
False,The Shops at La Palmera4938  South Staples Street,,Corpus Christi,TX,"Corpus Christi, TX Supercharger",78412,-97.369275,27.71029,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/CorpusChristiTXSupercharger,8.0,0.0,0.0
False,Collin Street Bakery2035  Interstate 45 Frontage Road,,Corsicana,TX,Corsicana Supercharger,75110-9112,-96.448248,32.068583,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/corsicanatxsupercharger,0.0,10.0,0.0
False,The Hill Shopping Center9740 North Central Expressway,,Dallas,TX,"Dallas, TX - North Central Expressway Supercharger",75231-4302,-96.76952,32.881141,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/dallasntxsupercharger,0.0,0.0,11.0
False,The Shops at Park Lane8080 Park Lane,,Dallas,TX,"Dallas, TX - Park Lane Supercharger",75231,-96.767184,32.867759,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/DallasTXsupercharger,16.0,0.0,0.0
False,12201  Pearce Lane,,Del Valle,TX,"Del Valle, TX Supercharger",78617,-97.630774,30.172965,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/DelValleTXSupercharger,8.0,0.0,0.0
False,Texas Best Smokehouse4300 TX-91,,Denison,TX,"Denison, TX Supercharger",75020,-96.554995,33.793196,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/DenisonTXsupercharger,8.0,0.0,0.0
False,Rayzor Ranch Marketplace2700 West University Drive,,Denton,TX,Denton Supercharger,76201-1610,-97.166412,33.231373,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/dentonsupercharger,0.0,6.0,0.0
True,,,Denton,TX,,,,,,http://tesla.com/findus/location/supercharger/DentonTXSupercharger,,,
False,Rudy's Country Store and BBQ6401 South Desert Boulevard,,El Paso,TX,El Paso Supercharger,79932-8515,-106.58379,31.8839,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/elpasosupercharger,0.0,8.0,0.0
False,Amigos Country Corner and Travel Center1415 FM 609,,Flatonia,TX,Flatonia Supercharger,78941,-97.099993,29.697904,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/flatoniasupercharger,0.0,8.0,0.0
False,Flying J Travel Center2571 North Front Street,,Fort Stockton,TX,"Fort Stockton, TX Supercharger",79735,-102.884623,30.905995,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/fortstocktonsupercharger,0.0,8.0,0.0
False,The Foundry District2616 Whitmore Street,,Fort Worth,TX,"Fort Worth, TX - Whitmore Street Supercharger",76107,-97.353521,32.758363,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/fortworthtxsupercharger,0.0,16.0,0.0
True,,,Frisco,TX,,,,,,http://tesla.com/findus/location/supercharger/FriscoTXSupercharger,,,
True,,,Frisco,TX,,,,,,http://tesla.com/findus/location/supercharger/29244,,,
True,,,Georgetown,TX,,,,,,http://tesla.com/findus/location/supercharger/GeorgetownTXsupercharger,,,
False,CEFCO Convenience Store3025 East Austin Street,,Giddings,TX,"Giddings, TX Supercharger",78942,-96.907021,30.178951,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/giddingstxsupercharger,0.0,8.0,0.0
False,Texas Best Smokehouse1001 Northwest Highway,,Grapevine,TX,"Grapevine, TX Supercharger",76051,-97.065857,32.941925,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/GrapevineTXsupercharger,12.0,0.0,0.0
True,,,Hamilton,TX,,,,,,http://tesla.com/findus/location/supercharger/HamiltonTXQ322,,,
False,Stuart Place Crossing6710 West Expy 83,,Harlingen,TX,"Harlingen, TX Supercharger",78552,-97.756746,26.187972,"restaurants,restrooms",http://tesla.com/findus/location/supercharger/HarlingenTXSupercharger,12.0,0.0,0.0
False,Texas Best Smokehouse Travel Center237 Frontage Road,,Henrietta,TX,"Henrietta, TX Supercharger",76365,-98.196777,33.800538,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/henriettatxsupercharger,0.0,12.0,0.0
True,,,Houston,TX  - Northwest,,,,,,http://tesla.com/findus/location/supercharger/HoustonTXNorthwestQ322,,,
False,Tesla Service Center9633 Westheimer Road,,Houston,TX,"Houston, TX - 9633 Westheimer Road Supercharger",77063,-95.538386,29.736015,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/houstonsupercharger,16.0,0.0,0.0
False,Rudy's Country Store and BBQ14620 Northwest Freeway,,Houston,TX,"Houston, TX - Northwest Freeway Supercharger",77040,-95.537839,29.867201,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/houstonnorthwestfreewaysupercharger,0.0,8.0,0.0
False,Houston Galleria5085 Westheimer Road,,Houston,TX,"Houston, TX - Westheimer Road Supercharger",77056,-95.46465,29.736983,"restaurants,wifi,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/HoustonTXsupercharger,16.0,0.0,0.0
False,Tesla Service Center Houston14820  North Freeway,,Houston,TX,Houston-North,77090-6649,-95.42123,29.9805,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/northhouston,8.0,6.0,0.0
False,Holiday Inn Express & Suites148 Interstate 45,,Huntsville,TX,"Huntsville, TX Supercharger",77340-4236,-95.565944,30.716158,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/huntsvillesupercharger,0.0,6.0,0.0
False,Love's Travel Stop1021 Dale Evans Drive,,Italy,TX,"Italy, TX Supercharger",76651,-96.898765,32.194964,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/italytexassupercharger,0.0,10.0,0.0
False,,,Johnson City,TX,"Johnson City, TX - US-281 Supercharger",not available,-98.398023,30.269958,"shopping,restrooms",http://tesla.com/findus/location/supercharger/johnsoncitytxus281supercharger,,,
False,Rowe Chevron2415 N Main Street,,Junction,TX,Junction Supercharger,76849-3104,-99.77456,30.509233,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/junctionsupercharger,0.0,8.0,0.0
True,,,Katy,TX,,,,,,http://tesla.com/findus/location/supercharger/KatyTXQ322,,,
False,H-E-B Katy25675 Nelson Way,,Katy,TX,"Katy, TX Supercharger",77494,-95.821811,29.774641,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/katytxsupercharger,0.0,12.0,0.0
False,Holiday Inn Express & Suites Kingsville2400 South US Hwy 77,,Kingsville,TX,Kingsville Supercharger,78363-2844,-97.844399,27.493808,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/kingsvillesupercharger,0.0,8.0,0.0
False,151 Evans Drive,,Kyle,TX,"Kyle, TX Supercharger",78640,-97.86266,30.01296,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/KyleTXSupercharger,16.0,0.0,0.0
False,Embassy Suites by Hilton110 Calle Del Norte Drive,,Laredo,TX,"Laredo, TX Supercharger",78041-9143,-99.49424,27.555003,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/laredosupercharger,0.0,8.0,0.0
False,Leon Springs H-E-B24165 I-10 #300,,San Antonio,TX,"Leon Springs, TX Supercharger",78257,-98.6354677,29.666298,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/leonspringstxsupercharger,0.0,10.0,0.0
False,Collin Street Bakery17044 I-20,,Lindale,TX,Lindale Supercharger,75771-5771,-95.450473,32.470885,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/lindalesupercahrger,0.0,8.0,0.0
False,Llano Possibilities 117 East Main Street,,Llano,TX,"Llano, TX Supercharger",78643,-98.6748996,30.750536,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/llanotxsupercharger,8.0,0.0,0.0
True,,,Lubbock,TX,,,,,,http://tesla.com/findus/location/supercharger/LubbockTXsupercharger,,,
False,Tesla Service Center6544  82nd Street,,Lubbock,TX,"Lubbock, TX Supercharger",79424,-101.962385,33.520866,"wifi,restrooms",http://tesla.com/findus/location/supercharger/lubbocksupercharger,4.0,0.0,0.0
True,,,Luling,TX,,,,,,http://tesla.com/findus/location/supercharger/LulingTXQ322,,,
False,Buc-ee's205  I-45,,Madisonville,TX,"Madisonville, TX Supercharger",77864,-95.879649,30.966873,"beverage,restrooms",http://tesla.com/findus/location/supercharger/madisonvilletxsupercharger,24.0,0.0,0.0
False,Embassy Suites by Hilton McAllen Convention Center800 Convention Center Blvd.,,McAllen,TX,McAllen Supercharger,78501-0018,-98.259821,26.198446,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/mcallensupercharger,0.0,8.0,0.0
True,,,Melissa,TX,,,,,,http://tesla.com/findus/location/supercharger/MelissaTXQ322,,,
False,Love's Travel Stop3001 Antelope Trail,,Midland,TX,Midland Supercharger,79706-3525,-102.141137,31.947414,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/midlandtexassupercharger,0.0,8.0,0.0
False,Gateway Travel Plaza2615 NW Stallings Dr,,Nacogdoches,TX,Nacogdoches Supercharger,75964-2629,-94.679625,31.651793,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/nacogdochessupercharger,0.0,8.0,0.0
False,Buc-ee's2760  I-35,,New Braunfels,TX,"New Braunfels, TX Supercharger",78130,-98.07727,29.727813,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/NewBraunfelsTXSupercharger,24.0,0.0,0.0
True,,,North Richland Hills,TX,,,,,,http://tesla.com/findus/location/supercharger/NorthRichlandHillsTXQ322,,,
False,Ozona Quality Inn1307 Ave. A,,Ozona,TX,Ozona Supercharger,76943,-101.195857,30.706656,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/ozonasupercharger,0.0,6.0,0.0
False,Pilot Flying J100 East Pinehurst Street,,Pecos,TX,"Pecos, TX Supercharger",79772,-103.487007,31.400343,restrooms,http://tesla.com/findus/location/supercharger/pecossupercharger,0.0,8.0,0.0
False,The Shops at Legacy7161 Bishop Road,,Plano,TX,"Plano, TX Supercharger",75024,-96.819634,33.078651,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/planotexassupercharger,0.0,0.0,12.0
True,,,Red Oak,TX,,,,,,http://tesla.com/findus/location/supercharger/RedOakTXSupercharger,,,
False,Rudy's Country Store and BBQ20500 Southwest Freeway,,Richmond,TX,"Richmond, TX Supercharger",77469,-95.695317,29.561606,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/richmondtxsupercharger,0.0,8.0,0.0
False,Market at Round Rock110  North Interstate Highway 35,,Round Rock,TX,"Round Rock, TX Supercharger",78681,-97.687751,30.5097088,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/RoundRockTXSupercharger,16.0,0.0,0.0
True,,,Royse City,TX,,,,,,http://tesla.com/findus/location/supercharger/RoyseCityTXQ322,,,
False,123 North Loop 1604 East,,San Antonio,TX,"San Antonio, TX - Alamo Heights",78232,not available,not available,restaurants,http://tesla.com/findus/location/supercharger/SanAntonioTXAlamoHeightssupercharger,15.0,0.0,0.0
False,Huebner Oaks Shopping Center11745 I-10,,San Antonio,TX,"San Antonio, TX Supercharger",78230,-98.58109,29.549102,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sanantoniosupercharger,0.0,10.0,0.0
False,San Marcos Premium Outlets3939 Interstate 35,,San Marcos,TX,"San Marcos, TX Supercharger",78666-9378,-97.979685,29.827707,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sanmarcossupercharger,0.0,12.0,0.0
False,Schertz H-E-B Plus!17460 IH 35 N,,Schertz,TX,"Schertz, TX Supercharger",78154,-98.276041,29.598463,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/schertztxsupercharger,0.0,8.0,0.0
False,U-Drop Inn107 East 12th Street,,Shamrock,TX,Shamrock Supercharger,79079-1616,-100.24836,35.226765,"restaurants,wifi,lodging,beverage,restrooms",http://tesla.com/findus/location/supercharger/shamrocksupercharger,0.0,6.0,0.0
False,,,South Padre Island,TX,"South Padre Island, TX Supercharger",not available,-97.161236,26.081812,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/southpadretxsupercharger,,,
False,,,Southlake,TX,"Southlake, TX Supercharger",not available,-97.133848,32.943473,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/southlaketxsupercharger,,,
True,,,Spring,TX,,,,,,http://tesla.com/findus/location/supercharger/SpringTXQ322,,,
False,City of Sulphur Springs Police Department300 W Tomlinson Street,,Sulphur Springs,TX,Sulphur Springs Supercharger,75482-2717,-95.603236,33.129051,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/sulphurspringstxsupercharger,0.0,8.0,0.0
False,Holiday Inn Express & Suites Sweetwater300 SE Georgia Ave.,,Sweetwater,TX,Sweetwater Supercharger,79556-8248,-100.392455,32.450591,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/sweetwatersupercharger,0.0,8.0,0.0
True,,,Temple,TX,,,,,,http://tesla.com/findus/location/supercharger/TempleTXQ322,,,
True,,,Terrell,TX,,,,,,http://tesla.com/findus/location/supercharger/TerrellTXQ322,,,
False,,,Texarkana Supercharger,TX,Texarkana Supercharger,not available,-94.077179,33.459926,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/texarkanasupercharger,,,
False,Love's Travel Center2645 S. Hwy 37,,Three Rivers,TX,Three Rivers Supercharger,78071,-98.185829,28.521614,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/threeriverssupercharger,0.0,8.0,0.0
False,Hampton Inn Van Horn1921 Frontage Rd.,,Van Horn,TX,Van Horn Supercharger,79855,-104.861435,31.034271,"wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/vanhornsupercharger,0.0,8.0,0.0
True,,,Van Horn,TX,,,,,,http://tesla.com/findus/location/supercharger/VanHornTXQ322,,,
True,,,Vernon,TX,,,,,,http://tesla.com/findus/location/supercharger/VernonTXQ322,,,
False,La Quinta Inn and Suites3107 S Laurent St.,,Victoria,TX,Victoria Supercharger,77901-1454,-96.978988,28.766853,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/victoriasupercharger,0.0,6.0,0.0
False,,,Waco,TX,"Waco, TX Supercharger",not available,-97.109152,31.582287,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/wacotxsupercharger,,,
False,,,Waller,TX,"Waller, TX Supercharger",not available,-95.932459,30.071011,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/WallerTXSupercharger,,,
False,Village at Westlake701   South Capital of Texas Highway,,West Lake Hills,TX,"West Lake Hills, TX Supercharger",78746,-97.827122,30.290949,"restaurants,shopping,beverage",http://tesla.com/findus/location/supercharger/westlakehillstxsupercharger,8.0,0.0,0.0
False,Buc-ee's10484  US-59,,Wharton,TX,"Wharton, TX Supercharger",77488,-96.123772,29.326682,"restaurants,shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/WhartonTXSupercharger,8.0,0.0,0.0
False,Beaver Chevron1780 Littlefield Interchange,,Beaver,UT,"Beaver, UT - 525 W Supercharger",84713,-112.652764,38.248629,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/beaverut525wsupercharger,24.0,0.0,0.0
False,Beaver Valley ChevronLittlefield Interchange,,Beaver,UT,"Beaver, UT Supercharger",84713,-112.652524,38.249149,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/beaversupercharger,0.0,8.0,0.0
False,,,Blanding,UT,"Blanding, UT Supercharger",not available,-109.473842,37.625618,"restaurants,wifi,restrooms",http://tesla.com/findus/location/supercharger/blandingsupercharger,,,
False,Travel Plaza II5249 West 3650 South,,Cedar City,UT,"Cedar City, UT Supercharger",84720,-113.161244,37.606299,"shopping,beverage,restrooms",http://tesla.com/findus/location/supercharger/cedarcityutsupercharger,16.0,0.0,0.0
False,Draper Crossing62-64 East 12300 South,,Draper,UT,"Draper, UT Supercharger",84020,-111.88603,40.526372,"restaurants,shopping,restrooms",http://tesla.com/findus/location/supercharger/DraperUTsupercharger,12.0,0.0,0.0
False,,,Green River,UT,"Green River, UT Supercharger",not available,-110.140513,38.993577,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/greenriversupercharger,,,
True,,,Moab,UT,,,,,,http://tesla.com/findus/location/supercharger/MoabUTQ322,,,
False,Best Western Plus Canyonlands Moab16 South Main Street,,Moab,UT,"Moab, UT Supercharger",84532-2503,-109.552368,38.573122,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/moabsupercharger,0.0,4.0,0.0
False,JC Mickelson's2100 S Main Street,,Nephi,UT,"Nephi, UT Supercharger",84648-2035,-111.841003,39.678111,"restaurants,wifi,beverage,restrooms",http://tesla.com/findus/location/supercharger/nephisupercharger,0.0,8.0,0.0
False,Holiday Inn Express925 Westwood Blvd.,,Price,UT,Price Supercharger,84501-4348,-110.831666,39.600831,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/pricesupercharger,0.0,8.0,0.0
True,,,Provo,UT,,,,,,http://tesla.com/findus/location/supercharger/ProvoUTsupercharger,,,
False,Holiday Inn Express Richfield20  W 1400 N,,Richfield,UT,"Richfield, UT Supercharger",84701-3019,-112.085173,38.78799,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/richfieldsupercharger,0.0,4.0,0.0
False,Marketplace at 18th 1850 South 300 West,,Salt Lake City,UT,"Salt Lake City, UT - S 300 W Supercharger",84115,-111.901759,40.730085,"restaurants,beverage,restrooms",http://tesla.com/findus/location/supercharger/SaltLakeCityUTSupercharger2,8.0,0.0,0.0
False,Tesla Service Center1038  South 300 West,,Salt Lake City,UT,"Salt Lake City, UT - South 300 West Supercharger",84101,-111.900542,40.746458,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/saltlakecityutah30wsupercharger,0.0,0.0,4.0
False,Tesla Service Center South Salt Lake City2312 S. State Street,,South Salt Lake City,UT,Salt Lake City-S. State Street,84115-2755,-111.888395,40.7209,"wifi,restrooms",http://tesla.com/findus/location/supercharger/saltlakecitysstatestreet,0.0,10.0,0.0
False,Dixie Convention Center1835 South Convention Center Drive,,Saint George,UT,"St. George, UT - Convention Center Drive Supercharger",84790,-113.58391,37.07775,"restaurants,lodging,restrooms",http://tesla.com/findus/location/supercharger/stgeorgeutconventioncenterdrsupercharger,0.0,0.0,4.0
False,Sunset Corner Shopping Center1091 N Bluff St,,St. George,UT,"St. George, UT Supercharger",84770-4894,-113.601737,37.126463,"restaurants,wifi,shopping,restrooms",http://tesla.com/findus/location/supercharger/stgeorgeutsupercharger,0.0,8.0,0.0
False,Comfort Inn & Suites1568 East Saddleback Blvd.,,Tooele,UT,Tooele Supercharger,84074-7600,-112.269008,40.684466,"restaurants,wifi,shopping,lodging,restrooms",http://tesla.com/findus/location/supercharger/tooeleutsupercharger,0.0,6.0,0.0
False,Hampton Inn2145 W Main Street,,Tremonton,UT,Tremonton Supercharger,84337-9333,-112.198576,41.70995,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/tremontonsupercharger,0.0,6.0,0.0
False,Maplewood Convenience Store/Comfort Inn213 Payne Turnpike,,Berlin,VT,"Berlin, VT Supercharger",05602-9159,-72.576462,44.212532,"restaurants,wifi,lodging,restrooms",http://tesla.com/findus/location/supercharger/berlinvtsupercharger,0.0,8.0,0.0
